interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,spp
2025-07-13T00:00:00-05:00,2025-07-13 05:00:00+00:00,2025-07-13T01:00:00-05:00,2025-07-13 06:00:00+00:00,SBEAN_BESS,65.99
2025-07-13T01:00:00-05:00,2025-07-13 06:00:00+00:00,2025-07-13T02:00:00-05:00,2025-07-13 07:00:00+00:00,SBEAN_BESS,61.31
2025-07-13T02:00:00-05:00,2025-07-13 07:00:00+00:00,2025-07-13T03:00:00-05:00,2025-07-13 08:00:00+00:00,SBEAN_BESS,59.22
2025-07-13T03:00:00-05:00,2025-07-13 08:00:00+00:00,2025-07-13T04:00:00-05:00,2025-07-13 09:00:00+00:00,SBEAN_BESS,60.99
2025-07-13T04:00:00-05:00,2025-07-13 09:00:00+00:00,2025-07-13T05:00:00-05:00,2025-07-13 10:00:00+00:00,SBEAN_BESS,59.24
2025-07-13T05:00:00-05:00,2025-07-13 10:00:00+00:00,2025-07-13T06:00:00-05:00,2025-07-13 11:00:00+00:00,SBEAN_BESS,60.43
2025-07-13T06:00:00-05:00,2025-07-13 11:00:00+00:00,2025-07-13T07:00:00-05:00,2025-07-13 12:00:00+00:00,SBEAN_BESS,63.05
2025-07-13T07:00:00-05:00,2025-07-13 12:00:00+00:00,2025-07-13T08:00:00-05:00,2025-07-13 13:00:00+00:00,SBEAN_BESS,49.32
2025-07-13T08:00:00-05:00,2025-07-13 13:00:00+00:00,2025-07-13T09:00:00-05:00,2025-07-13 14:00:00+00:00,SBEAN_BESS,32.09
2025-07-13T09:00:00-05:00,2025-07-13 14:00:00+00:00,2025-07-13T10:00:00-05:00,2025-07-13 15:00:00+00:00,SBEAN_BESS,28.39
2025-07-13T10:00:00-05:00,2025-07-13 15:00:00+00:00,2025-07-13T11:00:00-05:00,2025-07-13 16:00:00+00:00,SBEAN_BESS,27.0
2025-07-13T11:00:00-05:00,2025-07-13 16:00:00+00:00,2025-07-13T12:00:00-05:00,2025-07-13 17:00:00+00:00,SBEAN_BESS,27.01
2025-07-13T12:00:00-05:00,2025-07-13 17:00:00+00:00,2025-07-13T13:00:00-05:00,2025-07-13 18:00:00+00:00,SBEAN_BESS,30.42
2025-07-13T13:00:00-05:00,2025-07-13 18:00:00+00:00,2025-07-13T14:00:00-05:00,2025-07-13 19:00:00+00:00,SBEAN_BESS,33.23
2025-07-13T14:00:00-05:00,2025-07-13 19:00:00+00:00,2025-07-13T15:00:00-05:00,2025-07-13 20:00:00+00:00,SBEAN_BESS,37.76
2025-07-13T15:00:00-05:00,2025-07-13 20:00:00+00:00,2025-07-13T16:00:00-05:00,2025-07-13 21:00:00+00:00,SBEAN_BESS,40.64
2025-07-13T16:00:00-05:00,2025-07-13 21:00:00+00:00,2025-07-13T17:00:00-05:00,2025-07-13 22:00:00+00:00,SBEAN_BESS,45.08
2025-07-13T17:00:00-05:00,2025-07-13 22:00:00+00:00,2025-07-13T18:00:00-05:00,2025-07-13 23:00:00+00:00,SBEAN_BESS,49.94
2025-07-13T18:00:00-05:00,2025-07-13 23:00:00+00:00,2025-07-13T19:00:00-05:00,2025-07-14 00:00:00+00:00,SBEAN_BESS,61.55
2025-07-13T19:00:00-05:00,2025-07-14 00:00:00+00:00,2025-07-13T20:00:00-05:00,2025-07-14 01:00:00+00:00,SBEAN_BESS,91.31
2025-07-13T20:00:00-05:00,2025-07-14 01:00:00+00:00,2025-07-13T21:00:00-05:00,2025-07-14 02:00:00+00:00,SBEAN_BESS,95.88
2025-07-13T21:00:00-05:00,2025-07-14 02:00:00+00:00,2025-07-13T22:00:00-05:00,2025-07-14 03:00:00+00:00,SBEAN_BESS,85.47
2025-07-13T22:00:00-05:00,2025-07-14 03:00:00+00:00,2025-07-13T23:00:00-05:00,2025-07-14 04:00:00+00:00,SBEAN_BESS,72.57
2025-07-13T23:00:00-05:00,2025-07-14 04:00:00+00:00,2025-07-14T00:00:00-05:00,2025-07-14 05:00:00+00:00,SBEAN_BESS,66.05
2025-07-14T00:00:00-05:00,2025-07-14 05:00:00+00:00,2025-07-14T01:00:00-05:00,2025-07-14 06:00:00+00:00,SBEAN_BESS,59.23
2025-07-14T01:00:00-05:00,2025-07-14 06:00:00+00:00,2025-07-14T02:00:00-05:00,2025-07-14 07:00:00+00:00,SBEAN_BESS,62.51
2025-07-14T02:00:00-05:00,2025-07-14 07:00:00+00:00,2025-07-14T03:00:00-05:00,2025-07-14 08:00:00+00:00,SBEAN_BESS,60.7
2025-07-14T03:00:00-05:00,2025-07-14 08:00:00+00:00,2025-07-14T04:00:00-05:00,2025-07-14 09:00:00+00:00,SBEAN_BESS,65.82
2025-07-14T04:00:00-05:00,2025-07-14 09:00:00+00:00,2025-07-14T05:00:00-05:00,2025-07-14 10:00:00+00:00,SBEAN_BESS,71.63
2025-07-14T05:00:00-05:00,2025-07-14 10:00:00+00:00,2025-07-14T06:00:00-05:00,2025-07-14 11:00:00+00:00,SBEAN_BESS,72.98
2025-07-14T06:00:00-05:00,2025-07-14 11:00:00+00:00,2025-07-14T07:00:00-05:00,2025-07-14 12:00:00+00:00,SBEAN_BESS,80.13
2025-07-14T07:00:00-05:00,2025-07-14 12:00:00+00:00,2025-07-14T08:00:00-05:00,2025-07-14 13:00:00+00:00,SBEAN_BESS,47.04
2025-07-14T08:00:00-05:00,2025-07-14 13:00:00+00:00,2025-07-14T09:00:00-05:00,2025-07-14 14:00:00+00:00,SBEAN_BESS,33.12
2025-07-14T09:00:00-05:00,2025-07-14 14:00:00+00:00,2025-07-14T10:00:00-05:00,2025-07-14 15:00:00+00:00,SBEAN_BESS,30.78
2025-07-14T10:00:00-05:00,2025-07-14 15:00:00+00:00,2025-07-14T11:00:00-05:00,2025-07-14 16:00:00+00:00,SBEAN_BESS,31.06
2025-07-14T11:00:00-05:00,2025-07-14 16:00:00+00:00,2025-07-14T12:00:00-05:00,2025-07-14 17:00:00+00:00,SBEAN_BESS,34.82
2025-07-14T12:00:00-05:00,2025-07-14 17:00:00+00:00,2025-07-14T13:00:00-05:00,2025-07-14 18:00:00+00:00,SBEAN_BESS,43.16
2025-07-14T13:00:00-05:00,2025-07-14 18:00:00+00:00,2025-07-14T14:00:00-05:00,2025-07-14 19:00:00+00:00,SBEAN_BESS,45.27
2025-07-14T14:00:00-05:00,2025-07-14 19:00:00+00:00,2025-07-14T15:00:00-05:00,2025-07-14 20:00:00+00:00,SBEAN_BESS,47.66
2025-07-14T15:00:00-05:00,2025-07-14 20:00:00+00:00,2025-07-14T16:00:00-05:00,2025-07-14 21:00:00+00:00,SBEAN_BESS,52.32
2025-07-14T16:00:00-05:00,2025-07-14 21:00:00+00:00,2025-07-14T17:00:00-05:00,2025-07-14 22:00:00+00:00,SBEAN_BESS,55.45
2025-07-14T17:00:00-05:00,2025-07-14 22:00:00+00:00,2025-07-14T18:00:00-05:00,2025-07-14 23:00:00+00:00,SBEAN_BESS,62.28
2025-07-14T18:00:00-05:00,2025-07-14 23:00:00+00:00,2025-07-14T19:00:00-05:00,2025-07-15 00:00:00+00:00,SBEAN_BESS,69.78
2025-07-14T19:00:00-05:00,2025-07-15 00:00:00+00:00,2025-07-14T20:00:00-05:00,2025-07-15 01:00:00+00:00,SBEAN_BESS,87.71
2025-07-14T20:00:00-05:00,2025-07-15 01:00:00+00:00,2025-07-14T21:00:00-05:00,2025-07-15 02:00:00+00:00,SBEAN_BESS,89.69
2025-07-14T21:00:00-05:00,2025-07-15 02:00:00+00:00,2025-07-14T22:00:00-05:00,2025-07-15 03:00:00+00:00,SBEAN_BESS,67.27
2025-07-14T22:00:00-05:00,2025-07-15 03:00:00+00:00,2025-07-14T23:00:00-05:00,2025-07-15 04:00:00+00:00,SBEAN_BESS,58.94
2025-07-14T23:00:00-05:00,2025-07-15 04:00:00+00:00,2025-07-15T00:00:00-05:00,2025-07-15 05:00:00+00:00,SBEAN_BESS,51.2
2025-07-15T00:00:00-05:00,2025-07-15 05:00:00+00:00,2025-07-15T01:00:00-05:00,2025-07-15 06:00:00+00:00,SBEAN_BESS,55.53
2025-07-15T01:00:00-05:00,2025-07-15 06:00:00+00:00,2025-07-15T02:00:00-05:00,2025-07-15 07:00:00+00:00,SBEAN_BESS,53.47
2025-07-15T02:00:00-05:00,2025-07-15 07:00:00+00:00,2025-07-15T03:00:00-05:00,2025-07-15 08:00:00+00:00,SBEAN_BESS,49.24
2025-07-15T03:00:00-05:00,2025-07-15 08:00:00+00:00,2025-07-15T04:00:00-05:00,2025-07-15 09:00:00+00:00,SBEAN_BESS,46.78
2025-07-15T04:00:00-05:00,2025-07-15 09:00:00+00:00,2025-07-15T05:00:00-05:00,2025-07-15 10:00:00+00:00,SBEAN_BESS,44.75
2025-07-15T05:00:00-05:00,2025-07-15 10:00:00+00:00,2025-07-15T06:00:00-05:00,2025-07-15 11:00:00+00:00,SBEAN_BESS,42.88
2025-07-15T06:00:00-05:00,2025-07-15 11:00:00+00:00,2025-07-15T07:00:00-05:00,2025-07-15 12:00:00+00:00,SBEAN_BESS,44.7
2025-07-15T07:00:00-05:00,2025-07-15 12:00:00+00:00,2025-07-15T08:00:00-05:00,2025-07-15 13:00:00+00:00,SBEAN_BESS,33.37
2025-07-15T08:00:00-05:00,2025-07-15 13:00:00+00:00,2025-07-15T09:00:00-05:00,2025-07-15 14:00:00+00:00,SBEAN_BESS,21.58
2025-07-15T09:00:00-05:00,2025-07-15 14:00:00+00:00,2025-07-15T10:00:00-05:00,2025-07-15 15:00:00+00:00,SBEAN_BESS,18.78
2025-07-15T10:00:00-05:00,2025-07-15 15:00:00+00:00,2025-07-15T11:00:00-05:00,2025-07-15 16:00:00+00:00,SBEAN_BESS,19.65
2025-07-15T11:00:00-05:00,2025-07-15 16:00:00+00:00,2025-07-15T12:00:00-05:00,2025-07-15 17:00:00+00:00,SBEAN_BESS,21.46
2025-07-15T12:00:00-05:00,2025-07-15 17:00:00+00:00,2025-07-15T13:00:00-05:00,2025-07-15 18:00:00+00:00,SBEAN_BESS,24.42
2025-07-15T13:00:00-05:00,2025-07-15 18:00:00+00:00,2025-07-15T14:00:00-05:00,2025-07-15 19:00:00+00:00,SBEAN_BESS,24.8
2025-07-15T14:00:00-05:00,2025-07-15 19:00:00+00:00,2025-07-15T15:00:00-05:00,2025-07-15 20:00:00+00:00,SBEAN_BESS,25.81
2025-07-15T15:00:00-05:00,2025-07-15 20:00:00+00:00,2025-07-15T16:00:00-05:00,2025-07-15 21:00:00+00:00,SBEAN_BESS,25.06
2025-07-15T16:00:00-05:00,2025-07-15 21:00:00+00:00,2025-07-15T17:00:00-05:00,2025-07-15 22:00:00+00:00,SBEAN_BESS,27.9
2025-07-15T17:00:00-05:00,2025-07-15 22:00:00+00:00,2025-07-15T18:00:00-05:00,2025-07-15 23:00:00+00:00,SBEAN_BESS,30.11
2025-07-15T18:00:00-05:00,2025-07-15 23:00:00+00:00,2025-07-15T19:00:00-05:00,2025-07-16 00:00:00+00:00,SBEAN_BESS,38.59
2025-07-15T19:00:00-05:00,2025-07-16 00:00:00+00:00,2025-07-15T20:00:00-05:00,2025-07-16 01:00:00+00:00,SBEAN_BESS,57.69
2025-07-15T20:00:00-05:00,2025-07-16 01:00:00+00:00,2025-07-15T21:00:00-05:00,2025-07-16 02:00:00+00:00,SBEAN_BESS,70.77
2025-07-15T21:00:00-05:00,2025-07-16 02:00:00+00:00,2025-07-15T22:00:00-05:00,2025-07-16 03:00:00+00:00,SBEAN_BESS,67.54
2025-07-15T22:00:00-05:00,2025-07-16 03:00:00+00:00,2025-07-15T23:00:00-05:00,2025-07-16 04:00:00+00:00,SBEAN_BESS,63.35
2025-07-15T23:00:00-05:00,2025-07-16 04:00:00+00:00,2025-07-16T00:00:00-05:00,2025-07-16 05:00:00+00:00,SBEAN_BESS,55.8
2025-07-16T00:00:00-05:00,2025-07-16 05:00:00+00:00,2025-07-16T01:00:00-05:00,2025-07-16 06:00:00+00:00,SBEAN_BESS,52.26
2025-07-16T01:00:00-05:00,2025-07-16 06:00:00+00:00,2025-07-16T02:00:00-05:00,2025-07-16 07:00:00+00:00,SBEAN_BESS,47.22
2025-07-16T02:00:00-05:00,2025-07-16 07:00:00+00:00,2025-07-16T03:00:00-05:00,2025-07-16 08:00:00+00:00,SBEAN_BESS,43.23
2025-07-16T03:00:00-05:00,2025-07-16 08:00:00+00:00,2025-07-16T04:00:00-05:00,2025-07-16 09:00:00+00:00,SBEAN_BESS,41.21
2025-07-16T04:00:00-05:00,2025-07-16 09:00:00+00:00,2025-07-16T05:00:00-05:00,2025-07-16 10:00:00+00:00,SBEAN_BESS,39.06
2025-07-16T05:00:00-05:00,2025-07-16 10:00:00+00:00,2025-07-16T06:00:00-05:00,2025-07-16 11:00:00+00:00,SBEAN_BESS,39.86
2025-07-16T06:00:00-05:00,2025-07-16 11:00:00+00:00,2025-07-16T07:00:00-05:00,2025-07-16 12:00:00+00:00,SBEAN_BESS,36.8
2025-07-16T07:00:00-05:00,2025-07-16 12:00:00+00:00,2025-07-16T08:00:00-05:00,2025-07-16 13:00:00+00:00,SBEAN_BESS,27.02
2025-07-16T08:00:00-05:00,2025-07-16 13:00:00+00:00,2025-07-16T09:00:00-05:00,2025-07-16 14:00:00+00:00,SBEAN_BESS,18.0
2025-07-16T09:00:00-05:00,2025-07-16 14:00:00+00:00,2025-07-16T10:00:00-05:00,2025-07-16 15:00:00+00:00,SBEAN_BESS,11.07
2025-07-16T10:00:00-05:00,2025-07-16 15:00:00+00:00,2025-07-16T11:00:00-05:00,2025-07-16 16:00:00+00:00,SBEAN_BESS,12.44
2025-07-16T11:00:00-05:00,2025-07-16 16:00:00+00:00,2025-07-16T12:00:00-05:00,2025-07-16 17:00:00+00:00,SBEAN_BESS,13.4
2025-07-16T12:00:00-05:00,2025-07-16 17:00:00+00:00,2025-07-16T13:00:00-05:00,2025-07-16 18:00:00+00:00,SBEAN_BESS,15.64
2025-07-16T13:00:00-05:00,2025-07-16 18:00:00+00:00,2025-07-16T14:00:00-05:00,2025-07-16 19:00:00+00:00,SBEAN_BESS,18.73
2025-07-16T14:00:00-05:00,2025-07-16 19:00:00+00:00,2025-07-16T15:00:00-05:00,2025-07-16 20:00:00+00:00,SBEAN_BESS,20.34
2025-07-16T15:00:00-05:00,2025-07-16 20:00:00+00:00,2025-07-16T16:00:00-05:00,2025-07-16 21:00:00+00:00,SBEAN_BESS,21.92
2025-07-16T16:00:00-05:00,2025-07-16 21:00:00+00:00,2025-07-16T17:00:00-05:00,2025-07-16 22:00:00+00:00,SBEAN_BESS,22.91
2025-07-16T17:00:00-05:00,2025-07-16 22:00:00+00:00,2025-07-16T18:00:00-05:00,2025-07-16 23:00:00+00:00,SBEAN_BESS,22.2
2025-07-16T18:00:00-05:00,2025-07-16 23:00:00+00:00,2025-07-16T19:00:00-05:00,2025-07-17 00:00:00+00:00,SBEAN_BESS,30.23
2025-07-16T19:00:00-05:00,2025-07-17 00:00:00+00:00,2025-07-16T20:00:00-05:00,2025-07-17 01:00:00+00:00,SBEAN_BESS,57.99
2025-07-16T20:00:00-05:00,2025-07-17 01:00:00+00:00,2025-07-16T21:00:00-05:00,2025-07-17 02:00:00+00:00,SBEAN_BESS,79.23
2025-07-16T21:00:00-05:00,2025-07-17 02:00:00+00:00,2025-07-16T22:00:00-05:00,2025-07-17 03:00:00+00:00,SBEAN_BESS,67.58
2025-07-16T22:00:00-05:00,2025-07-17 03:00:00+00:00,2025-07-16T23:00:00-05:00,2025-07-17 04:00:00+00:00,SBEAN_BESS,61.89
2025-07-16T23:00:00-05:00,2025-07-17 04:00:00+00:00,2025-07-17T00:00:00-05:00,2025-07-17 05:00:00+00:00,SBEAN_BESS,55.56
2025-07-17T00:00:00-05:00,2025-07-17 05:00:00+00:00,2025-07-17T01:00:00-05:00,2025-07-17 06:00:00+00:00,SBEAN_BESS,45.7
2025-07-17T01:00:00-05:00,2025-07-17 06:00:00+00:00,2025-07-17T02:00:00-05:00,2025-07-17 07:00:00+00:00,SBEAN_BESS,42.68
2025-07-17T02:00:00-05:00,2025-07-17 07:00:00+00:00,2025-07-17T03:00:00-05:00,2025-07-17 08:00:00+00:00,SBEAN_BESS,36.96
2025-07-17T03:00:00-05:00,2025-07-17 08:00:00+00:00,2025-07-17T04:00:00-05:00,2025-07-17 09:00:00+00:00,SBEAN_BESS,38.83
2025-07-17T04:00:00-05:00,2025-07-17 09:00:00+00:00,2025-07-17T05:00:00-05:00,2025-07-17 10:00:00+00:00,SBEAN_BESS,37.2
2025-07-17T05:00:00-05:00,2025-07-17 10:00:00+00:00,2025-07-17T06:00:00-05:00,2025-07-17 11:00:00+00:00,SBEAN_BESS,37.05
2025-07-17T06:00:00-05:00,2025-07-17 11:00:00+00:00,2025-07-17T07:00:00-05:00,2025-07-17 12:00:00+00:00,SBEAN_BESS,38.96
2025-07-17T07:00:00-05:00,2025-07-17 12:00:00+00:00,2025-07-17T08:00:00-05:00,2025-07-17 13:00:00+00:00,SBEAN_BESS,25.94
2025-07-17T08:00:00-05:00,2025-07-17 13:00:00+00:00,2025-07-17T09:00:00-05:00,2025-07-17 14:00:00+00:00,SBEAN_BESS,18.85
2025-07-17T09:00:00-05:00,2025-07-17 14:00:00+00:00,2025-07-17T10:00:00-05:00,2025-07-17 15:00:00+00:00,SBEAN_BESS,18.45
2025-07-17T10:00:00-05:00,2025-07-17 15:00:00+00:00,2025-07-17T11:00:00-05:00,2025-07-17 16:00:00+00:00,SBEAN_BESS,21.18
2025-07-17T11:00:00-05:00,2025-07-17 16:00:00+00:00,2025-07-17T12:00:00-05:00,2025-07-17 17:00:00+00:00,SBEAN_BESS,23.88
2025-07-17T12:00:00-05:00,2025-07-17 17:00:00+00:00,2025-07-17T13:00:00-05:00,2025-07-17 18:00:00+00:00,SBEAN_BESS,26.2
2025-07-17T13:00:00-05:00,2025-07-17 18:00:00+00:00,2025-07-17T14:00:00-05:00,2025-07-17 19:00:00+00:00,SBEAN_BESS,30.08
2025-07-17T14:00:00-05:00,2025-07-17 19:00:00+00:00,2025-07-17T15:00:00-05:00,2025-07-17 20:00:00+00:00,SBEAN_BESS,28.82
2025-07-17T15:00:00-05:00,2025-07-17 20:00:00+00:00,2025-07-17T16:00:00-05:00,2025-07-17 21:00:00+00:00,SBEAN_BESS,25.77
2025-07-17T16:00:00-05:00,2025-07-17 21:00:00+00:00,2025-07-17T17:00:00-05:00,2025-07-17 22:00:00+00:00,SBEAN_BESS,23.56
2025-07-17T17:00:00-05:00,2025-07-17 22:00:00+00:00,2025-07-17T18:00:00-05:00,2025-07-17 23:00:00+00:00,SBEAN_BESS,21.52
2025-07-17T18:00:00-05:00,2025-07-17 23:00:00+00:00,2025-07-17T19:00:00-05:00,2025-07-18 00:00:00+00:00,SBEAN_BESS,27.21
2025-07-17T19:00:00-05:00,2025-07-18 00:00:00+00:00,2025-07-17T20:00:00-05:00,2025-07-18 01:00:00+00:00,SBEAN_BESS,62.6
2025-07-17T20:00:00-05:00,2025-07-18 01:00:00+00:00,2025-07-17T21:00:00-05:00,2025-07-18 02:00:00+00:00,SBEAN_BESS,93.82
2025-07-17T21:00:00-05:00,2025-07-18 02:00:00+00:00,2025-07-17T22:00:00-05:00,2025-07-18 03:00:00+00:00,SBEAN_BESS,71.54
2025-07-17T22:00:00-05:00,2025-07-18 03:00:00+00:00,2025-07-17T23:00:00-05:00,2025-07-18 04:00:00+00:00,SBEAN_BESS,48.43
2025-07-17T23:00:00-05:00,2025-07-18 04:00:00+00:00,2025-07-18T00:00:00-05:00,2025-07-18 05:00:00+00:00,SBEAN_BESS,43.11
2025-07-18T00:00:00-05:00,2025-07-18 05:00:00+00:00,2025-07-18T01:00:00-05:00,2025-07-18 06:00:00+00:00,SBEAN_BESS,52.69
2025-07-18T01:00:00-05:00,2025-07-18 06:00:00+00:00,2025-07-18T02:00:00-05:00,2025-07-18 07:00:00+00:00,SBEAN_BESS,47.15
2025-07-18T02:00:00-05:00,2025-07-18 07:00:00+00:00,2025-07-18T03:00:00-05:00,2025-07-18 08:00:00+00:00,SBEAN_BESS,43.29
2025-07-18T03:00:00-05:00,2025-07-18 08:00:00+00:00,2025-07-18T04:00:00-05:00,2025-07-18 09:00:00+00:00,SBEAN_BESS,46.86
2025-07-18T04:00:00-05:00,2025-07-18 09:00:00+00:00,2025-07-18T05:00:00-05:00,2025-07-18 10:00:00+00:00,SBEAN_BESS,44.1
2025-07-18T05:00:00-05:00,2025-07-18 10:00:00+00:00,2025-07-18T06:00:00-05:00,2025-07-18 11:00:00+00:00,SBEAN_BESS,40.93
2025-07-18T06:00:00-05:00,2025-07-18 11:00:00+00:00,2025-07-18T07:00:00-05:00,2025-07-18 12:00:00+00:00,SBEAN_BESS,42.8
2025-07-18T07:00:00-05:00,2025-07-18 12:00:00+00:00,2025-07-18T08:00:00-05:00,2025-07-18 13:00:00+00:00,SBEAN_BESS,27.93
2025-07-18T08:00:00-05:00,2025-07-18 13:00:00+00:00,2025-07-18T09:00:00-05:00,2025-07-18 14:00:00+00:00,SBEAN_BESS,20.26
2025-07-18T09:00:00-05:00,2025-07-18 14:00:00+00:00,2025-07-18T10:00:00-05:00,2025-07-18 15:00:00+00:00,SBEAN_BESS,19.07
2025-07-18T10:00:00-05:00,2025-07-18 15:00:00+00:00,2025-07-18T11:00:00-05:00,2025-07-18 16:00:00+00:00,SBEAN_BESS,19.4
2025-07-18T11:00:00-05:00,2025-07-18 16:00:00+00:00,2025-07-18T12:00:00-05:00,2025-07-18 17:00:00+00:00,SBEAN_BESS,20.19
2025-07-18T12:00:00-05:00,2025-07-18 17:00:00+00:00,2025-07-18T13:00:00-05:00,2025-07-18 18:00:00+00:00,SBEAN_BESS,21.31
2025-07-18T13:00:00-05:00,2025-07-18 18:00:00+00:00,2025-07-18T14:00:00-05:00,2025-07-18 19:00:00+00:00,SBEAN_BESS,21.98
2025-07-18T14:00:00-05:00,2025-07-18 19:00:00+00:00,2025-07-18T15:00:00-05:00,2025-07-18 20:00:00+00:00,SBEAN_BESS,19.58
2025-07-18T15:00:00-05:00,2025-07-18 20:00:00+00:00,2025-07-18T16:00:00-05:00,2025-07-18 21:00:00+00:00,SBEAN_BESS,19.05
2025-07-18T16:00:00-05:00,2025-07-18 21:00:00+00:00,2025-07-18T17:00:00-05:00,2025-07-18 22:00:00+00:00,SBEAN_BESS,19.19
2025-07-18T17:00:00-05:00,2025-07-18 22:00:00+00:00,2025-07-18T18:00:00-05:00,2025-07-18 23:00:00+00:00,SBEAN_BESS,17.11
2025-07-18T18:00:00-05:00,2025-07-18 23:00:00+00:00,2025-07-18T19:00:00-05:00,2025-07-19 00:00:00+00:00,SBEAN_BESS,21.35
2025-07-18T19:00:00-05:00,2025-07-19 00:00:00+00:00,2025-07-18T20:00:00-05:00,2025-07-19 01:00:00+00:00,SBEAN_BESS,42.48
2025-07-18T20:00:00-05:00,2025-07-19 01:00:00+00:00,2025-07-18T21:00:00-05:00,2025-07-19 02:00:00+00:00,SBEAN_BESS,67.12
2025-07-18T21:00:00-05:00,2025-07-19 02:00:00+00:00,2025-07-18T22:00:00-05:00,2025-07-19 03:00:00+00:00,SBEAN_BESS,61.92
2025-07-18T22:00:00-05:00,2025-07-19 03:00:00+00:00,2025-07-18T23:00:00-05:00,2025-07-19 04:00:00+00:00,SBEAN_BESS,60.04
2025-07-18T23:00:00-05:00,2025-07-19 04:00:00+00:00,2025-07-19T00:00:00-05:00,2025-07-19 05:00:00+00:00,SBEAN_BESS,53.76
2025-07-19T00:00:00-05:00,2025-07-19 05:00:00+00:00,2025-07-19T01:00:00-05:00,2025-07-19 06:00:00+00:00,SBEAN_BESS,49.41
2025-07-19T01:00:00-05:00,2025-07-19 06:00:00+00:00,2025-07-19T02:00:00-05:00,2025-07-19 07:00:00+00:00,SBEAN_BESS,46.38
2025-07-19T02:00:00-05:00,2025-07-19 07:00:00+00:00,2025-07-19T03:00:00-05:00,2025-07-19 08:00:00+00:00,SBEAN_BESS,43.94
2025-07-19T03:00:00-05:00,2025-07-19 08:00:00+00:00,2025-07-19T04:00:00-05:00,2025-07-19 09:00:00+00:00,SBEAN_BESS,41.7
2025-07-19T04:00:00-05:00,2025-07-19 09:00:00+00:00,2025-07-19T05:00:00-05:00,2025-07-19 10:00:00+00:00,SBEAN_BESS,40.31
2025-07-19T05:00:00-05:00,2025-07-19 10:00:00+00:00,2025-07-19T06:00:00-05:00,2025-07-19 11:00:00+00:00,SBEAN_BESS,38.49
2025-07-19T06:00:00-05:00,2025-07-19 11:00:00+00:00,2025-07-19T07:00:00-05:00,2025-07-19 12:00:00+00:00,SBEAN_BESS,34.84
2025-07-19T07:00:00-05:00,2025-07-19 12:00:00+00:00,2025-07-19T08:00:00-05:00,2025-07-19 13:00:00+00:00,SBEAN_BESS,22.44
2025-07-19T08:00:00-05:00,2025-07-19 13:00:00+00:00,2025-07-19T09:00:00-05:00,2025-07-19 14:00:00+00:00,SBEAN_BESS,13.78
2025-07-19T09:00:00-05:00,2025-07-19 14:00:00+00:00,2025-07-19T10:00:00-05:00,2025-07-19 15:00:00+00:00,SBEAN_BESS,8.09
2025-07-19T10:00:00-05:00,2025-07-19 15:00:00+00:00,2025-07-19T11:00:00-05:00,2025-07-19 16:00:00+00:00,SBEAN_BESS,7.94
2025-07-19T11:00:00-05:00,2025-07-19 16:00:00+00:00,2025-07-19T12:00:00-05:00,2025-07-19 17:00:00+00:00,SBEAN_BESS,8.34
2025-07-19T12:00:00-05:00,2025-07-19 17:00:00+00:00,2025-07-19T13:00:00-05:00,2025-07-19 18:00:00+00:00,SBEAN_BESS,9.44
2025-07-19T13:00:00-05:00,2025-07-19 18:00:00+00:00,2025-07-19T14:00:00-05:00,2025-07-19 19:00:00+00:00,SBEAN_BESS,13.61
2025-07-19T14:00:00-05:00,2025-07-19 19:00:00+00:00,2025-07-19T15:00:00-05:00,2025-07-19 20:00:00+00:00,SBEAN_BESS,12.33
2025-07-19T15:00:00-05:00,2025-07-19 20:00:00+00:00,2025-07-19T16:00:00-05:00,2025-07-19 21:00:00+00:00,SBEAN_BESS,14.13
2025-07-19T16:00:00-05:00,2025-07-19 21:00:00+00:00,2025-07-19T17:00:00-05:00,2025-07-19 22:00:00+00:00,SBEAN_BESS,13.36
2025-07-19T17:00:00-05:00,2025-07-19 22:00:00+00:00,2025-07-19T18:00:00-05:00,2025-07-19 23:00:00+00:00,SBEAN_BESS,13.8
2025-07-19T18:00:00-05:00,2025-07-19 23:00:00+00:00,2025-07-19T19:00:00-05:00,2025-07-20 00:00:00+00:00,SBEAN_BESS,14.87
2025-07-19T19:00:00-05:00,2025-07-20 00:00:00+00:00,2025-07-19T20:00:00-05:00,2025-07-20 01:00:00+00:00,SBEAN_BESS,37.45
2025-07-19T20:00:00-05:00,2025-07-20 01:00:00+00:00,2025-07-19T21:00:00-05:00,2025-07-20 02:00:00+00:00,SBEAN_BESS,59.34
2025-07-19T21:00:00-05:00,2025-07-20 02:00:00+00:00,2025-07-19T22:00:00-05:00,2025-07-20 03:00:00+00:00,SBEAN_BESS,59.0
2025-07-19T22:00:00-05:00,2025-07-20 03:00:00+00:00,2025-07-19T23:00:00-05:00,2025-07-20 04:00:00+00:00,SBEAN_BESS,51.75
2025-07-19T23:00:00-05:00,2025-07-20 04:00:00+00:00,2025-07-20T00:00:00-05:00,2025-07-20 05:00:00+00:00,SBEAN_BESS,49.89
